article_id,score
841,0.075484216
843,0.09625836
845,0.09596407
849,0.10963965
850,0.06057952
852,0.14484598
856,0.1526997
860,0.107639566
864,0.09215594
874,0.074859634
876,0.08040895
878,0.44174105
879,0.096261084
882,0.07230074
884,0.1504718
885,0.058320552
886,0.052986693
895,0.13806103
897,0.062028438
902,0.109589845
906,0.1156458
916,0.063530855
919,0.04412463
928,0.1982632
931,0.11159501
932,0.18767434
934,0.28999835
935,0.06384083
937,0.11358838
938,0.17187546
945,0.06487422
950,0.22654958
954,0.09061838
965,0.1138068
967,0.1322519
969,0.21272455
972,0.13932939
975,0.12446359
977,0.050583202
981,0.2221984
991,0.14222912
993,0.080649465
998,0.23285487
1001,0.05932931
1007,0.0764165
1008,0.09396042
1011,0.12761195
1014,0.086570434
1017,0.057149477
1022,0.15992309
1025,0.21642974
1027,0.22416848
1035,0.10522066
1036,0.07263671
1049,0.05584032
1051,0.050936613
1068,0.11499208
1070,0.064528696
1073,0.14995229
1075,0.080330215
1082,0.056952193
1083,0.12634899
1086,0.10383365
1087,0.110897526
1094,0.107908174
1102,0.09206502
1108,0.051158234
1111,0.0977863
1121,0.061326273
1124,0.06030652
1137,0.21630384
1138,0.057680912
1139,0.1081669
1142,0.06572096
1146,0.04802502
1149,0.053229008
1151,0.15128271
1153,0.047198933
1155,0.09540777
1158,0.10794471
1159,0.056201078
1164,0.08928124
1165,0.18397209
1169,0.1893337
1181,0.071596615
1186,0.12552387
1187,0.073690295
1189,0.12893079
1195,0.05523971
1197,0.056888662
1198,0.08326473
1203,0.13672332
1211,0.1633945
1212,0.07486943
1213,0.33456796
1214,0.105660334
1216,0.069997974
1219,0.30672193
1236,0.08193684
1240,0.07721471
1241,0.074487716
1243,0.071993686
1246,0.24835704
1254,0.04463453
1260,0.23747864
1265,0.06605491
1267,0.2072636
1268,0.1035736
1270,0.06478683
1274,0.22648293
1275,0.06724719
1283,0.087124035
1284,0.072480515
1287,0.072317034
1293,0.2439312
1296,0.12713686
1297,0.07638637
1300,0.0661125
1303,0.07419555
1304,0.074822925
1310,0.07537688
1311,0.082015395
1315,0.15220304
1319,0.14668368
1328,0.21041906
1332,0.10124994
1333,0.06933852
1335,0.08776881
1340,0.058454435
1341,0.09309693
1347,0.09365349
1348,0.077012174
1350,0.19818589
1355,0.10042645
1362,0.07132864
1365,0.20533809
1367,0.22373827
1370,0.09938662
1376,0.2153554
1381,0.10857734
1383,0.076653644
1386,0.16781752
1389,0.18717481
1391,0.06587584
1395,0.18689194
1397,0.07527438
1398,0.156968
1403,0.2291447
1407,0.08751495
1410,0.10704053
1418,0.08638171
1419,0.09058642
1422,0.051191006
1426,0.11164242
1427,0.07571655
1428,0.06616889
1435,0.051046245
1438,0.06100052
1445,0.0897339
1447,0.042287555
1452,0.07205905
1453,0.18683921
1455,0.0467931
1456,0.08353013
1457,0.07010569
1458,0.08301379
1459,0.083986245
1461,0.10059098
1463,0.11528283
1464,0.071664445
1467,0.14254084
1473,0.08844254
1474,0.21272802
1478,0.09315081
1483,0.040094737
1485,0.072787285
1487,0.061300617
1488,0.05635219
1494,0.060780793
1516,0.06893763
1517,0.0605468
1526,0.11211429
1528,0.084881134
1541,0.12337805
1542,0.08178646
1548,0.10408155
1553,0.10913922
1564,0.18297617
1566,0.078467384
1567,0.089598045
1571,0.16425969
1576,0.09483834
1581,0.067093566
1589,0.10056993
1590,0.07219192
1593,0.071596615
1594,0.19182271
1595,0.1814706
1596,0.06829799
1598,0.08854602
1616,0.07352749
1617,0.11978453
1627,0.08893911
1636,0.055340495
1639,0.12633215
1643,0.07564268
1645,0.055546727
1647,0.054512393
1654,0.04495463
1655,0.298123
1659,0.10545971
1665,0.21161455
1667,0.18407927
1680,0.060549024
1682,0.10078809
1685,0.0661125
1687,0.10774404
1696,0.20656125
1699,0.11287732
1701,0.07559297
1704,0.117760025
1731,0.12279155
1732,0.066771075
1734,0.08558783
1739,0.29377964
1742,0.07798173
1745,0.11175833
1746,0.064071506
1747,0.24605016
1754,0.061556403
1760,0.0897006
1767,0.102218054
1772,0.075111315
1780,0.050106153
1789,0.110897526
1792,0.2395313
1796,0.21865287
1797,0.094469815
1805,0.10166047
1806,0.05981679
1810,0.06413049
1813,0.104050025
1819,0.33422896
1821,0.17033264
1828,0.08856442
1837,0.104346834
1839,0.08124311
1845,0.07310198
1848,0.22273575
1850,0.09721432
1853,0.096644185
1856,0.08479582
1860,0.06653382
1862,0.07083804
1868,0.054800596
1870,0.18597244
1871,0.110276565
1872,0.08278731
1874,0.0705722
1875,0.09755637
1878,0.06447712
1879,0.13227531
1880,0.07936565
1889,0.09185654
1892,0.07446568
1896,0.12063127
1897,0.05351913
1900,0.07216866
1903,0.07536225
1906,0.06691625
1909,0.38292444
1926,0.11433426
1931,0.04906336
1932,0.13068691
1934,0.33867764
1936,0.061138034
1940,0.13109209
1944,0.0822274
1946,0.17867951
1947,0.08376585
1948,0.0664371
1951,0.297986
1955,0.1195505
1956,0.07126699
1957,0.1434306
1959,0.066304184
1962,0.06647715
1965,0.10636404
1966,0.099466644
1971,0.06602117
1973,0.06965503
1977,0.121279664
1983,0.14441203
1984,0.054800596
1988,0.19067556
1989,0.19089931
1991,0.08790607
1992,0.06180713
1993,0.09480071
1994,0.071148224
1995,0.2999527
1998,0.101597495
2005,0.06323629
2006,0.09434702
2011,0.09575977
2016,0.18176983
2017,0.06884129
2020,0.09448692
2033,0.09025024
2034,0.078930706
2037,0.10726967
2038,0.064202204
2040,0.10423229
2042,0.2105465
2046,0.11366128
2047,0.063913725
2055,0.121947505
2060,0.07679828
2063,0.10012532
2065,0.27373794
2066,0.06926873
2068,0.06849166
2077,0.17246154
2085,0.06317211
2090,0.20912918
2100,0.10012532
2101,0.083149314
2109,0.10211322
2111,0.05839543
2112,0.08243264
2121,0.17360765
2122,0.09602851
2129,0.100470945
2131,0.2614844
2134,0.08436208
2135,0.0725947
2138,0.17266262
2147,0.057097577
2149,0.08940564
2150,0.06903966
2153,0.24796452
2156,0.07108478
2161,0.06951929
2163,0.10209092
2165,0.07495799
2168,0.082091324
2171,0.07098414
2175,0.12691744
2177,0.07362859
2184,0.09205486
2186,0.051660113
2187,0.24454436
2196,0.0826191
2200,0.057671618
2203,0.06627091
2212,0.12337805
2213,0.07151538
2221,0.09178936
2222,0.21419685
2224,0.10689425
2228,0.06524969
2234,0.05152114
2240,0.08254533
2250,0.087421894
2251,0.072732516
2254,0.17538314
2256,0.11233163
2263,0.10012532
2269,0.07643343
2274,0.0625932
2282,0.06653382
2286,0.110549055
2289,0.060780793
2290,0.097917974
2294,0.07861675
2306,0.2182907
2308,0.0555147
2310,0.13204317
2312,0.17153125
2317,0.09332124
2318,0.0513505
2319,0.04952139
2323,0.058762234
2324,0.046954706
2335,0.082014084
2338,0.08757047
2345,0.09521918
2346,0.05047396
2351,0.105647534
2353,0.208657
2357,0.09529564
2360,0.08235248
2361,0.07249839
2371,0.055824384
2373,0.07303138
2374,0.065620154
2377,0.10751018
2383,0.07694812
2389,0.15516153
2397,0.15811981
2400,0.09528812
2402,0.05930779
2408,0.091531895
2412,0.10044155
2414,0.057658248
2419,0.24932119
2421,0.06924942
2425,0.059843328
2427,0.08645384
2438,0.11014099
2439,0.09066435
2442,0.08188538
2444,0.045601454
2449,0.098416604
2452,0.16337979
2453,0.059771243
2457,0.09131082
2459,0.07688668
2469,0.14007254
2478,0.088774346
2489,0.10943461
2494,0.059035383
2495,0.19843924
2500,0.19756392
2504,0.08857961
2505,0.073776126
2508,0.071890704
2511,0.05765251
2512,0.103236414
2517,0.1026503
2518,0.04672208
2522,0.19297282
2524,0.15232691
2526,0.090321206
2532,0.24517077
2540,0.11985898
2545,0.088363454
2547,0.16030596
2557,0.0747866
2561,0.07110146
2563,0.08725377
2566,0.15402573
2568,0.055649515
2569,0.10154371
2570,0.07214626
2571,0.2167168
2572,0.06524095
2577,0.076634556
2581,0.19261436
2583,0.31275848
2587,0.06311049
2595,0.0661125
2597,0.060733415
2612,0.069784634
2613,0.14265606
2614,0.0808962
2616,0.10047129
2617,0.08577563
2618,0.113743
2623,0.08660085
2624,0.07005507
2641,0.09815791
2643,0.14159366
2646,0.08151387
2663,0.12252833
2664,0.063934855
2666,0.06518542
2669,0.14978063
2672,0.08292736
2676,0.18611418
2678,0.100434065
2686,0.057943985
2689,0.14526336
2690,0.08949394
2698,0.075536944
2703,0.23231563
2705,0.21354072
2709,0.06647715
2710,0.2530679
2716,0.0892548
2721,0.11464117
2723,0.07645769
2725,0.054970026
2729,0.07911314
2730,0.0661125
2734,0.12369369
2737,0.05523969
2740,0.12999462
2749,0.07593795
2750,0.11143363
2754,0.08176931
2761,0.09044089
2762,0.06090811
2763,0.106047064
2768,0.090277195
2770,0.08968239
2771,0.36431158
2772,0.07341309
2781,0.09149365
2783,0.078903444
2784,0.059286598
2788,0.077311985
2790,0.10828045
2791,0.0956992
2792,0.07008774
2795,0.07687714
2796,0.10012532
2797,0.069278084
2807,0.12787594
2815,0.07100197
2816,0.07188473
2817,0.3460342
2820,0.07789754
2821,0.24827658
2827,0.05162972
2830,0.06932649
2833,0.064875506
2846,0.08045357
2854,0.068297625
2856,0.122514114
2860,0.07487257
2866,0.24120854
2869,0.054546088
2870,0.22484241
2879,0.08237517
2881,0.05484021
2882,0.058062334
2892,0.15211667
2893,0.10252844
2896,0.106225796
2899,0.1066763
2905,0.10422407
2907,0.05175938
2910,0.046962976
2911,0.056545824
2930,0.17515497
2932,0.0995837
2936,0.06550571
2937,0.07482476
2939,0.09192139
2942,0.053809173
2951,0.121730946
2955,0.06455279
2958,0.23316607
2961,0.12919949
2964,0.08660085
2969,0.06377815
2971,0.06876205
2973,0.051627066
2976,0.08516859
2977,0.111167155
2981,0.080827065
2989,0.082015395
2992,0.24913941
2998,0.046130188
3003,0.07791486
3005,0.23547469
3010,0.069992065
3013,0.175519
3017,0.08291652
3018,0.05047096
3023,0.26744357
3043,0.08190546
3046,0.079436965
3053,0.28493816
3058,0.07877702
3059,0.07981861
3061,0.08763473
3067,0.1820051
3069,0.05196862
3072,0.06465372
3077,0.057813674
3078,0.07913461
3085,0.052396644
3086,0.06576126
3089,0.05133372
3090,0.1855222
3092,0.17532188
3093,0.25508133
3095,0.10603207
3096,0.13805996
3097,0.0804745
3100,0.14439686
3107,0.10583368
3108,0.09468305
3109,0.29242557
3114,0.055594258
3121,0.07979962
3132,0.1783572
3135,0.09284992
3137,0.051064294
3140,0.17027868
3145,0.11025801
3146,0.07164484
3152,0.08870694
3153,0.10768297
3158,0.070810445
3159,0.06500157
3160,0.06607289
3162,0.07798112
3175,0.08728054
3178,0.08934395
3180,0.12419507
3184,0.25080496
3185,0.05296279
3186,0.04390545
3188,0.072480515
3190,0.09698834
3193,0.09161912
3196,0.071244426
3199,0.07263833
3200,0.114762045
3201,0.0661125
3202,0.10013945
3203,0.07621885
3206,0.09569309
3208,0.06578711
3209,0.1823538
3211,0.082519084
3214,0.23092598
3220,0.11153804
3228,0.05145291
3232,0.06445318
3234,0.080370754
3240,0.10366987
3241,0.16619168
3246,0.10508915
3265,0.06647715
3278,0.18289149
3279,0.12231107
3281,0.0730841
3283,0.07761543
3285,0.108588204
3287,0.10025538
3288,0.27747813
3292,0.059669733
3293,0.13590868
3300,0.10361793
3301,0.12248064
3309,0.06808334
3312,0.09387815
3317,0.079108566
3322,0.08824085
3328,0.0892692
3341,0.08506888
3347,0.11654425
3348,0.06996033
3357,0.08391724
3359,0.14530835
3362,0.08079321
3363,0.10670523
3366,0.106647186
3368,0.07003499
3370,0.10493248
3375,0.07070996
3378,0.11004157
3384,0.11486896
3387,0.08166938
3388,0.11573053
3394,0.068522945
3403,0.14127855
3412,0.08779327
3413,0.10875296
3417,0.087838605
3421,0.09885027
3422,0.08962325
3424,0.101743564
3432,0.12438196
3433,0.06536347
3435,0.07443658
3436,0.06465421
3440,0.065095544
3442,0.061257593
3449,0.16798075
3450,0.058136094
3453,0.08751686
3455,0.14663504
3458,0.10038851
3460,0.3006795
3462,0.08007452
3465,0.098318644
3484,0.09155206
3499,0.085799955
3502,0.08852916
3504,0.20666589
3507,0.093592286
3510,0.1795979
3511,0.20125404
3516,0.15141034
3520,0.1307651
3521,0.076763116
3526,0.07102503
3528,0.12148456
3529,0.09404312
3539,0.06781009
3551,0.35119045
3556,0.050958607
3558,0.08258029
3561,0.076173626
3572,0.09485069
3573,0.0695514
3574,0.07915731
3577,0.06043369
3581,0.11205226
3583,0.10942342
3584,0.09565602
3587,0.09593833
3591,0.070800595
3592,0.13540635
3593,0.05391226
3594,0.11336436
3595,0.09210471
3599,0.06573226
3605,0.06162513
3606,0.086942755
3618,0.08029415
3624,0.32513586
3631,0.067598835
3634,0.06951628
3636,0.06414442
3637,0.059709094
3638,0.07277624
3639,0.08303622
3640,0.12436028
3648,0.07070424
3659,0.10313782
3660,0.2072636
3661,0.056201078
3666,0.07385215
3670,0.10748285
3689,0.054257702
3693,0.1694085
3697,0.13637124
3700,0.07574008
3709,0.13600808
3714,0.10704349
3715,0.2019566
3721,0.11870439
3722,0.069691315
3725,0.09122714
3728,0.09972672
3732,0.061070252
3740,0.08250424
3742,0.10154943
3743,0.20968613
3747,0.054800596
3751,0.08208827
3752,0.313023
3753,0.12774202
3755,0.08345598
3767,0.090906605
3771,0.09095488
3775,0.072480515
3782,0.07574341
3784,0.18299681
3787,0.06020351
3789,0.09910467
3793,0.0661125
3795,0.10327181
3801,0.047691066
3809,0.20202366
3812,0.065703996
3817,0.0721585
3821,0.07901863
3829,0.043304253
3833,0.07119368
3837,0.08626727
3841,0.120445125
3845,0.060842738
3855,0.2607911
3856,0.07376992
3860,0.10750658
3869,0.18824895
3884,0.082807556
3886,0.096166395
3889,0.112450406
3896,0.11844636
3898,0.16603032
3901,0.06414774
3905,0.06731513
3906,0.22743945
3917,0.08387303
3919,0.050868012
3920,0.29958087
3921,0.093489945
3922,0.05535892
3927,0.13219616
3929,0.05260101
3930,0.0811968
3932,0.06923419
3935,0.19334228
3941,0.069581814
3944,0.046876106
3961,0.06468155
3962,0.06157734
3963,0.07977335
3965,0.16766219
3966,0.08708181
3970,0.19052051
3975,0.06342491
3978,0.09056345
3979,0.06653696
3983,0.101471744
3994,0.11639848
4000,0.26232475
4001,0.06719775
4007,0.05116565
4011,0.12849697
4013,0.23676932
4016,0.12831442
4023,0.06972255
4031,0.11671534
4033,0.07188473
4038,0.2649404
4041,0.17064673
4044,0.08467238
4045,0.22187257
4049,0.09269321
4059,0.13120328
4060,0.096597046
4062,0.15924634
4063,0.1087424
4071,0.09197271
4073,0.055365533
4077,0.07094526
4084,0.14518231
4085,0.08133729
4090,0.105238736
4095,0.17185354
4097,0.31675893
4101,0.23536453
4102,0.08406029
4109,0.100877866
4110,0.058947954
4121,0.08176927
4128,0.05722553
4135,0.06391735
4147,0.17098592
4150,0.1353502
4153,0.25949243
4155,0.0805495
4160,0.0682084
4163,0.06014816
4168,0.15025328
4177,0.10217563
4178,0.08012021
4181,0.099689886
4182,0.13258104
4190,0.082015395
4191,0.09397611
4193,0.0677145
4200,0.06377134
4201,0.08891054
4203,0.06280038
4205,0.0806955
4211,0.071742
4213,0.0950736
4216,0.07677802
4218,0.08745273
4219,0.050181795
4220,0.08588725
4224,0.09312945
4227,0.09810847
4228,0.071302585
4232,0.19469911
4239,0.108055234
4241,0.06445318
4242,0.047333628
4244,0.06790192
4245,0.103166796
4246,0.115474485
4248,0.07270139
4251,0.39130825
4256,0.06908218
4257,0.0674797
4263,0.11195746
4270,0.07288198
4271,0.09593976
4272,0.09611043
4275,0.045354284
4283,0.07774765
4294,0.08330082
4295,0.07694685
4306,0.20969564
4314,0.16151327
4316,0.08573539
4321,0.06641989
4323,0.0812749
4327,0.10145905
4332,0.09962522
4334,0.094774514
4336,0.106079414
4337,0.03874672
4348,0.14735481
4354,0.08674762
4358,0.07367383
4359,0.22357258
4360,0.2155965
4361,0.09814953
4363,0.08754553
4372,0.099571384
4375,0.08736485
4381,0.114028275
4382,0.07729005
4390,0.07727237
4392,0.09444966
4397,0.07125939
4399,0.10148298
4407,0.09627461
4408,0.060311127
4413,0.21530311
4416,0.060908012
4417,0.17312904
4427,0.2441492
4428,0.10695848
4429,0.06237638
4434,0.08646119
4437,0.08440604
4444,0.089345895
4445,0.16333883
4448,0.05629328
4451,0.10577211
4453,0.06894517
4462,0.10179219
4463,0.10649402
4483,0.15440828
4485,0.11183038
4486,0.08179788
4487,0.06524969
4488,0.05596006
4494,0.12513068
4499,0.10182679
4501,0.08836541
4504,0.19055764
4505,0.065943845
4508,0.10313449
4515,0.099802606
4516,0.110897526
4524,0.06384587
4525,0.09297663
4546,0.109572254
4547,0.11424053
4548,0.11033543
4554,0.10624966
4556,0.059157196
4557,0.07879937
4566,0.09759165
4571,0.10012532
4573,0.040021885
4576,0.08824409
4584,0.09346483
4585,0.055560984
4597,0.051692847
4602,0.088977076
4604,0.09482056
4608,0.14291462
4609,0.15314052
4618,0.06452245
4639,0.14291799
4640,0.13609987
4642,0.12245065
4643,0.11563387
4647,0.11660952
4651,0.058804877
4654,0.059339393
4655,0.11865431
4657,0.058431476
4664,0.0860665
4666,0.06358755
4670,0.073188215
4671,0.059716154
4674,0.031489667
4677,0.1276387
4688,0.05212937
4691,0.17662688
4692,0.06908787
4693,0.06516841
4694,0.12337805
4695,0.110150285
4697,0.0738645
4699,0.05902004
4708,0.07662113
4711,0.22524503
4714,0.09647297
4718,0.081866086
4725,0.06086849
4730,0.07689965
4741,0.0922541
4746,0.068933755
4749,0.055210628
4750,0.10667953
4751,0.08423132
4752,0.0670113
4754,0.19329445
4756,0.06829799
4757,0.07522576
4758,0.05322621
4761,0.20276897
4770,0.07851179
4776,0.080080524
4784,0.20150252
4789,0.16243179
4791,0.064869806
4800,0.08352498
4816,0.19015148
4821,0.10337943
4822,0.07017507
4823,0.11593675
4835,0.06408143
4838,0.054558013
4839,0.1569895
4845,0.073600285
4847,0.12289237
4855,0.06951878
4861,0.13415374
4866,0.09296629
4874,0.08542376
4879,0.10179219
4882,0.06647715
4883,0.065628625
4884,0.08327219
4892,0.06518911
4902,0.18809995
4904,0.062007833
4914,0.07726989
4916,0.07526296
4918,0.08280388
4926,0.08826519
4936,0.09296566
4944,0.116169244
4945,0.06647715
4948,0.15991864
4951,0.1604776
4952,0.17218848
4957,0.11380357
4959,0.07162099
4960,0.1112348
4962,0.10502175
4963,0.07002359
4971,0.11798626
4972,0.07451652
4973,0.048691787
4981,0.13135605
4983,0.051627066
4985,0.065058224
4988,0.22014804
4998,0.07530281
5005,0.09069613
5007,0.08354126
5009,0.07161634
5010,0.09909242
5011,0.074653186
5015,0.08266013
5017,0.120169334
5020,0.094438955
5022,0.08253825
5024,0.073972195
5026,0.2685569
5031,0.26166832
5032,0.25030148
5036,0.09335713
5037,0.09250518
5039,0.23877339
5040,0.06669631
5041,0.13341893
5044,0.10012532
5047,0.06951628
5050,0.07951503
5054,0.06872209
5063,0.05253373
5067,0.078491285
5068,0.10048075
5070,0.099067755
5071,0.12614763
5082,0.10359961
5083,0.26291075
5093,0.07307456
5096,0.060645495
5098,0.07272536
5100,0.061055373
5102,0.07138129
5103,0.09229803
5106,0.30362374
5109,0.10445354
5113,0.22692621
5121,0.07733162
5130,0.1391893
5133,0.16321021
5136,0.07454092
5140,0.04556265
5144,0.17155373
5145,0.055796444
5148,0.075886846
5152,0.12020052
5156,0.054673325
5158,0.097676165
5163,0.103476286
5166,0.052742355
5171,0.09113817
5177,0.2876041
5180,0.1079014
5181,0.08841238
5183,0.05652181
5184,0.06473897
5185,0.106949285
5188,0.09263749
5195,0.11043473
5200,0.06647715
5204,0.1761721
5206,0.11575327
5209,0.12591703
5211,0.100102864
5230,0.113845475
5231,0.07195462
5236,0.046374083
5245,0.09806374
5248,0.17986147
5249,0.045072306
5251,0.2529133
5257,0.08247838
5259,0.065875724
5262,0.11503732
5268,0.0656172
5274,0.08738634
5281,0.068815656
5289,0.1185434
5290,0.092075385
5293,0.07952303
5302,0.07589855
5308,0.09664275
5310,0.14731078
5311,0.116257615
5313,0.050741423
5318,0.05366357
5319,0.22822607
5327,0.052780446
5331,0.10759573
5333,0.15762825
5334,0.076421194
5339,0.1068172
5341,0.09096859
5359,0.055649515
5360,0.0660212
5367,0.17823799
5368,0.219885
5376,0.0677146
5380,0.11143363
5381,0.118972875
5383,0.073906094
5395,0.085498184
5399,0.08981321
5400,0.062332943
5411,0.077459045
5415,0.07189792
5417,0.10862781
5418,0.1362749
5423,0.06989818
5424,0.13527149
5429,0.128578
5431,0.058439177
5434,0.08079599
5436,0.09229628
5438,0.081967495
5447,0.092415914
5449,0.070336476
5467,0.06647715
5468,0.08213319
5473,0.15548418
5478,0.11717013
5492,0.052986693
5494,0.089698754
5496,0.05212912
5501,0.11322881
5504,0.067963526
5507,0.07818577
5508,0.11890496
5511,0.06065281
5516,0.056578938
5523,0.16684137
5524,0.076661676
5528,0.0645721
5531,0.20154308
5534,0.0792073
5537,0.07405749
5540,0.0664624
5542,0.079323635
5545,0.07929256
5546,0.100308314
5547,0.077012174
5548,0.097917974
5549,0.10466691
5554,0.056666937
5562,0.0587157
5568,0.24685402
5571,0.22638868
5582,0.07502165
5585,0.1132371
5586,0.11957264
5596,0.09485069
5597,0.06850138
5599,0.17598774
5601,0.19097643
5606,0.07267584
5611,0.059889328
5614,0.08365284
5615,0.12337805
5619,0.13119492
5620,0.076833926
5623,0.236303
5631,0.0777537
5634,0.2804644
5646,0.073427245
5647,0.069668956
5649,0.06138146
5653,0.08512914
5657,0.13953961
5663,0.08773831
5664,0.07337419
5666,0.2582982
5674,0.055364918
5675,0.08376585
5680,0.09542244
5681,0.08653008
5685,0.078070514
5686,0.06417783
5689,0.17260031
5691,0.05651927
5693,0.06040835
5695,0.101721585
5697,0.054215588
5698,0.14467618
5699,0.07861675
5700,0.109523475
5703,0.08763385
5705,0.057567555
5707,0.052861977
5709,0.14484514
5711,0.0801484
5717,0.09026733
5721,0.080209784
5722,0.087739915
5724,0.082010515
5731,0.22144575
5736,0.10048799
5737,0.06647715
5741,0.07161957
5742,0.08092504
5743,0.10218462
5744,0.09607995
5748,0.06462673
5753,0.24635087
5756,0.120909974
5761,0.08506616
5767,0.04064821
5775,0.15430665
5776,0.08056931
5777,0.084757075
5786,0.11449724
5790,0.057514913
5800,0.20994875
5806,0.052956644
5808,0.19324596
5810,0.19403733
5811,0.08853107
5820,0.2961141
5824,0.11606602
5828,0.05505034
5832,0.09107594
5833,0.13728803
5834,0.1382842
5836,0.20934236
5841,0.19795372
5842,0.2274116
5845,0.041887876
5846,0.07397343
5849,0.13397375
5854,0.17619078
5862,0.058080714
5864,0.059873864
5865,0.06911841
5873,0.09850797
5874,0.079435125
5881,0.060960263
5882,0.08424661
5884,0.08783211
5885,0.06932649
5887,0.11862825
5895,0.12763023
5898,0.15472168
5904,0.13413797
5909,0.18849203
5913,0.087503664
5915,0.06421553
5918,0.07633149
5925,0.069919266
5926,0.096847884
5928,0.089019954
5937,0.11987274
5938,0.08095104
5943,0.09259887
5944,0.07865534
5945,0.10156895
5946,0.080374084
5962,0.06753465
5963,0.069908366
5964,0.05633296
5966,0.1045621
5967,0.05466641
5969,0.062007185
5974,0.061723653
5980,0.077057905
5987,0.09972552
5990,0.0678181
5994,0.12034311
5995,0.1597859
6002,0.12138257
6003,0.086048126
6004,0.11194452
6008,0.08928529
6011,0.10374286
6019,0.11865431
6020,0.11134796
6022,0.11284789
6030,0.08827961
6034,0.21407051
6040,0.100441344
6042,0.17529598
6044,0.110825524
6047,0.06142364
6054,0.0500477
6055,0.08854485
6057,0.124790244
6061,0.10871874
6074,0.061604958
6075,0.12337805
6076,0.090884306
6078,0.09808399
6083,0.14326535
6085,0.08989471
6086,0.15321335
6111,0.07858486
6112,0.23039338
6113,0.12576686
6115,0.18380304
6116,0.07425385
6127,0.10558323
6131,0.14982176
6133,0.104730375
6135,0.10779779
6140,0.20039292
6145,0.22255571
6148,0.32925135
6151,0.07716464
6153,0.084815025
6158,0.062390815
6161,0.08133729
6165,0.11213985
6167,0.1159888
6173,0.06647715
6174,0.08149577
6175,0.087127745
6179,0.07960827
6180,0.079370625
6182,0.09547837
6183,0.058102388
6192,0.09040586
6194,0.14329083
6200,0.07843643
6203,0.051060863
6204,0.07718227
