article_id,score
874,0.090301596
876,0.21971634
878,0.15149882
879,0.21178287
882,0.10089703
884,0.07967123
885,0.1760518
886,0.06883865
895,0.17359336
897,0.033381537
902,0.06622768
906,0.11348537
916,0.026472557
919,0.04634121
928,0.09994632
931,0.08767065
932,0.024748992
934,0.16885105
935,0.22721736
937,0.20027798
938,0.28590682
945,0.08184166
950,0.11486221
954,0.1759773
965,0.06847485
967,0.055137344
969,0.21079314
972,0.10363057
975,0.020074228
977,0.024174528
981,0.18136072
991,0.05859625
993,0.03849053
998,0.06190392
1001,0.22805706
1007,0.025256572
1008,0.25964233
1011,0.12026882
1014,0.17971472
1017,0.10622365
1022,0.029784756
1025,0.07743983
1027,0.049153883
1035,0.2523335
1036,0.045117132
1049,0.09950832
1051,0.027093772
1068,0.06332078
1070,0.13671744
1073,0.32184893
1075,0.20668244
1082,0.038450286
1083,0.18081923
1086,0.06013308
1087,0.16306987
1094,0.037631743
1102,0.06546795
1108,0.031851877
1111,0.19729117
1121,0.05399416
1124,0.26312938
1137,0.114236906
1138,0.09285981
1139,0.08607742
1142,0.049779877
1146,0.042857
1149,0.06342596
1151,0.17853285
1153,0.09021726
1155,0.06862465
1158,0.14999756
1159,0.080916055
1164,0.116591744
1165,0.12565821
1169,0.13052547
1181,0.12682612
1186,0.027215011
1187,0.12600695
1189,0.045139786
1195,0.047539067
1197,0.030488383
1198,0.09254702
1203,0.09062726
1211,0.036251195
1212,0.1452346
1213,0.38839737
1214,0.22316597
1216,0.060493
1219,0.095343664
1236,0.12613542
1240,0.3825883
1241,0.104875095
1243,0.20637383
1246,0.07408645
1254,0.06207067
1260,0.045766287
1265,0.041603867
1267,0.10025996
1268,0.24412495
1270,0.27507344
1274,0.13334307
1275,0.07894334
1283,0.15905248
1284,0.035562348
1287,0.023399642
1293,0.17916425
1296,0.066836976
1297,0.12093457
1300,0.021926818
1303,0.028404156
1304,0.10991231
1310,0.16446391
1311,0.028142964
1315,0.06288741
1319,0.18195996
1328,0.12910292
1332,0.168296
1333,0.23744398
1335,0.10761743
1340,0.07074577
1341,0.0804849
1347,0.073058605
1348,0.04215128
1350,0.057893444
1355,0.12777355
1362,0.15976489
1365,0.034385785
1367,0.06500304
1370,0.17673585
1376,0.20552346
1381,0.20896447
1383,0.12408273
1386,0.1524497
1389,0.13093172
1391,0.13280529
1395,0.1473169
1397,0.03783536
1398,0.054072876
1403,0.13630083
1407,0.1358195
1410,0.05781836
1418,0.06525259
1419,0.12364729
1422,0.0960106
1426,0.21563959
1427,0.118068695
1428,0.04770043
1435,0.040025312
1438,0.091445334
1445,0.1682199
1447,0.034222875
1452,0.051103603
1453,0.03170524
1455,0.13965125
1456,0.031662326
1457,0.07358639
1458,0.068030894
1459,0.097618386
1461,0.09647382
1463,0.11580438
1464,0.068949915
1467,0.08979353
1473,0.080745056
1474,0.37212637
1478,0.046380356
1483,0.10205704
1485,0.0795226
1487,0.039984483
1488,0.02227831
1494,0.24142052
1516,0.028921993
1517,0.08525039
1526,0.32317984
1528,0.03580636
1541,0.0974091
1542,0.09021184
1548,0.06925778
1553,0.22191063
1564,0.42945918
1566,0.0958108
1567,0.082775906
1571,0.17739798
1576,0.032500062
1581,0.04787519
1589,0.058730382
1590,0.29353696
1593,0.043312527
1594,0.16513182
1595,0.20375863
1596,0.029416725
1598,0.20220113
1616,0.1632072
1617,0.12977424
1627,0.11782545
1636,0.10267664
1639,0.36878696
1643,0.19552197
1645,0.07562838
1647,0.065568455
1654,0.05552684
1655,0.14588465
1659,0.06513086
1665,0.0453653
1667,0.12982658
1680,0.11236076
1682,0.10056571
1685,0.026747216
1687,0.20762697
1696,0.08723265
1699,0.0664639
1701,0.059550695
1704,0.13633269
1731,0.14174314
1732,0.25312814
1734,0.12029319
1739,0.07934563
1742,0.14676885
1745,0.1782761
1746,0.2181674
1747,0.16429766
1754,0.11570297
1760,0.058306962
1767,0.07542185
1772,0.04734807
1780,0.061804943
1789,0.096767895
1792,0.32321244
1796,0.42666927
1797,0.05097924
1805,0.042201314
1806,0.10713011
1810,0.028159667
1813,0.0331946
1819,0.24536484
1821,0.08713809
1828,0.07186442
1837,0.11568219
1839,0.09970354
1845,0.13292272
1848,0.1578652
1850,0.036018305
1853,0.07624009
1856,0.08274322
1860,0.081468605
1862,0.21176448
1868,0.09290873
1870,0.10318478
1871,0.14047769
1872,0.25585106
1874,0.20953347
1875,0.25696957
1878,0.07396924
1879,0.15217909
1880,0.0593826
1889,0.15002139
1892,0.062060364
1896,0.07648208
1897,0.094382435
1900,0.11004299
1903,0.081591725
1906,0.046271086
1909,0.2126851
1926,0.07760168
1931,0.06796231
1932,0.13035738
1934,0.22235665
1936,0.23437214
1940,0.09784701
1944,0.07423651
1946,0.08798596
1947,0.15430494
1948,0.111549996
1951,0.3122767
1955,0.16815929
1956,0.11624224
1957,0.033978194
1959,0.016755234
1962,0.028584555
1965,0.12293204
1966,0.09810181
1971,0.07003245
1973,0.045328166
1977,0.16245703
1983,0.17394474
1984,0.053952016
1988,0.19807051
1989,0.24339074
1991,0.10350955
1992,0.021174364
1993,0.07791047
1994,0.113281064
1995,0.1573667
1998,0.2281419
2005,0.096490465
2006,0.120800264
2011,0.086404994
2016,0.22908622
2017,0.1473477
2020,0.091793604
2033,0.11157929
2034,0.06938751
2037,0.038954206
2038,0.03159372
2040,0.19474208
2042,0.14518385
2046,0.31000647
2047,0.024557507
2055,0.11165812
2060,0.03750423
2063,0.2744613
2065,0.16088843
2066,0.11140457
2068,0.13716173
2077,0.18148822
2085,0.07563728
2090,0.2782167
2100,0.20292035
2101,0.27264544
2109,0.23963645
2111,0.067848764
2112,0.1100991
2121,0.057715353
2122,0.13662866
2129,0.20268136
2131,0.11511732
2134,0.13290916
2135,0.0604767
2138,0.16441357
2147,0.02378541
2149,0.06999783
2150,0.06965444
2153,0.28069282
2156,0.021841876
2161,0.034717984
2163,0.11534452
2165,0.017778283
2168,0.061660152
2171,0.054143205
2175,0.10064512
2177,0.0537932
2184,0.062321104
2186,0.06509942
2187,0.09607031
2196,0.060780108
2200,0.043194212
2203,0.07664796
2212,0.15037435
2213,0.14249283
2221,0.07885573
2222,0.07222325
2224,0.1654516
2228,0.09840988
2234,0.050804865
2240,0.14826766
2250,0.16313407
2251,0.10179499
2254,0.100581065
2256,0.096822426
2263,0.22434904
2269,0.11581098
2274,0.22212398
2282,0.07313649
2286,0.1366789
2289,0.088032335
2290,0.13904649
2294,0.056986637
2306,0.1344514
2308,0.04453708
2310,0.02171243
2312,0.10157836
2317,0.08924995
2318,0.035905544
2319,0.09135665
2323,0.11920896
2324,0.058174923
2335,0.3471348
2338,0.16022201
2345,0.08762994
2346,0.03671864
2351,0.39692885
2353,0.043285467
2357,0.32749254
2360,0.05473709
2361,0.17113285
2371,0.043200824
2373,0.079324596
2374,0.028371822
2377,0.069947705
2383,0.078922935
2389,0.17049102
2397,0.20291404
2400,0.18790564
2402,0.12102538
2408,0.051362433
2412,0.03268085
2414,0.08334688
2419,0.16690467
2421,0.041577876
2425,0.23459446
2427,0.15338813
2438,0.0531829
2439,0.07153796
2442,0.20844415
2444,0.032112077
2449,0.11434429
2452,0.106474124
2453,0.18880136
2457,0.021447781
2459,0.04537723
2469,0.20108925
2478,0.25920263
2489,0.19833817
2494,0.058556557
2495,0.03337424
2500,0.052292902
2504,0.2673178
2505,0.05765447
2508,0.072955616
2511,0.06110691
2512,0.10622596
2517,0.030474745
2518,0.034982737
2522,0.09171451
2524,0.053882867
2526,0.098045774
2532,0.14397873
2540,0.20991987
2545,0.33432496
2547,0.10916584
2557,0.083050504
2561,0.14559746
2563,0.035638887
2566,0.12673865
2568,0.033616386
2569,0.19967476
2570,0.33501607
2571,0.15137963
2572,0.14940077
2577,0.07056326
2581,0.34556755
2583,0.10877769
2587,0.1523587
2595,0.06029482
2597,0.12417742
2612,0.09807247
2613,0.09812649
2614,0.18308721
2616,0.09840946
2617,0.31510133
2618,0.22896272
2623,0.095817514
2624,0.07348915
2641,0.1899914
2643,0.1629493
2646,0.05230512
2663,0.2929252
2664,0.029474586
2666,0.031412825
2669,0.13612592
2672,0.28551552
2676,0.20069648
2678,0.24237297
2686,0.088088654
2689,0.030712534
2690,0.0846738
2698,0.042645168
2703,0.07750618
2705,0.16269238
2709,0.012763874
2710,0.20500833
2716,0.17094289
2721,0.124187306
2723,0.04250226
2725,0.084420696
2729,0.041376688
2730,0.10508482
2734,0.15924683
2737,0.21492197
2740,0.16840129
2749,0.026895888
2750,0.10264881
2754,0.11188964
2761,0.22444142
2762,0.035321333
2763,0.043664403
2768,0.03372335
2770,0.21005139
2771,0.17048089
2772,0.08209376
2781,0.20261148
2783,0.023370994
2784,0.040057003
2788,0.03693533
2790,0.048118033
2791,0.2363785
2792,0.25917336
2795,0.06257686
2796,0.121161364
2797,0.021360757
2807,0.04848693
2815,0.3519964
2816,0.12028465
2817,0.4243814
2820,0.11366707
2821,0.12518433
2827,0.01715929
2830,0.051950004
2833,0.051581502
2846,0.059024643
2854,0.15434705
2856,0.06134574
2860,0.09857745
2866,0.03943866
2869,0.04900439
2870,0.09576469
2879,0.088530116
2881,0.07863214
2882,0.06419867
2892,0.07055567
2893,0.1530333
2896,0.20698358
2899,0.2290421
2905,0.29132038
2907,0.03455691
2910,0.071227536
2911,0.083865546
2930,0.131227
2932,0.055279765
2936,0.11247878
2937,0.08287848
2939,0.08140932
2942,0.0748766
2951,0.19124539
2955,0.04697794
2958,0.11816326
2961,0.040249325
2964,0.1543129
2969,0.05490985
2971,0.22735924
2973,0.2556653
2976,0.13081688
2977,0.22731204
2981,0.054408908
2989,0.029438367
2992,0.36785078
2998,0.05679351
3003,0.07798304
3005,0.3276686
3010,0.30892974
3013,0.019371409
3017,0.022713464
3018,0.03048577
3023,0.33271056
3043,0.12052524
3046,0.14871876
3053,0.0667321
3058,0.13322717
3059,0.09171308
3061,0.1584117
3067,0.12910038
3069,0.07133431
3072,0.11542341
3077,0.03225411
3078,0.13587542
3085,0.04071848
3086,0.12954651
3089,0.04879099
3090,0.12573034
3092,0.23995934
3093,0.1341411
3095,0.04876539
3096,0.026583986
3097,0.07922554
3100,0.17098565
3107,0.09049685
3108,0.1709336
3109,0.34140596
3114,0.03985005
3121,0.18556775
3132,0.3445908
3135,0.17250507
3137,0.056536864
3140,0.18190981
3145,0.05595181
3146,0.06645204
3152,0.118842326
3153,0.05100143
3158,0.14472246
3159,0.059327334
3160,0.023313623
3162,0.27279246
3175,0.21619177
3178,0.2339893
3180,0.18758549
3184,0.17229308
3185,0.030445743
3186,0.11094095
3188,0.09220787
3190,0.078463495
3193,0.036812942
3196,0.06891916
3199,0.024845535
3200,0.1320582
3201,0.02199641
3202,0.0964669
3203,0.043993164
3206,0.042968776
3208,0.04955858
3209,0.0768929
3211,0.11706557
3214,0.09398516
3220,0.35717756
3228,0.0824851
3232,0.23052803
3234,0.11338659
3240,0.027894638
3241,0.09329225
3246,0.07895048
3265,0.10169364
3278,0.15377082
3279,0.11662063
3281,0.13666144
3283,0.09908222
3285,0.18355945
3287,0.08518423
3288,0.20297791
3292,0.15074645
3293,0.08521952
3300,0.086713396
3301,0.28043985
3309,0.12684643
3312,0.087457344
3317,0.16805331
3322,0.05033549
3328,0.036326837
3341,0.057830952
3347,0.16841832
3348,0.30551958
3357,0.17960586
3359,0.2646978
3362,0.25472334
3363,0.02123683
3366,0.028380303
3368,0.19685374
3370,0.06105942
3375,0.11057588
3378,0.323403
3384,0.16602096
3387,0.167396
3388,0.12784325
3394,0.03675761
3403,0.29081553
3412,0.07662364
3413,0.037380222
3417,0.04826373
3421,0.10622584
3422,0.09819392
3424,0.3240311
3432,0.15075786
3433,0.094739825
3435,0.054272253
3436,0.11772655
3440,0.20676777
3442,0.046180714
3449,0.1365068
3450,0.047497757
3453,0.030570002
3455,0.17507222
3458,0.067770615
3460,0.059936274
3462,0.029576143
3465,0.16986784
3484,0.07178344
3499,0.32095107
3502,0.22336695
3504,0.38692448
3507,0.043119762
3510,0.17282006
3511,0.061971616
3516,0.026844997
3520,0.06702354
3521,0.34600425
3526,0.067679785
3528,0.092494175
3529,0.20159487
3539,0.11133175
3551,0.3231488
3556,0.08723336
3558,0.10177554
3561,0.06030306
3572,0.15376002
3573,0.05566191
3574,0.04573734
3577,0.11664179
3581,0.2003794
3583,0.36730486
3584,0.03853348
3587,0.17273115
3591,0.21239525
3592,0.2089464
3593,0.02878736
3594,0.04571045
3595,0.12549955
3599,0.0895966
3605,0.055501815
3606,0.10704525
3618,0.20834292
3624,0.16664383
3631,0.096406184
3634,0.023040097
3636,0.04839537
3637,0.019585954
3638,0.048450556
3639,0.07151816
3640,0.16692032
3648,0.1754
3659,0.07287258
3660,0.07950802
3661,0.113876306
3666,0.11919009
3670,0.3087109
3689,0.22009815
3693,0.06276246
3697,0.10647621
3700,0.056001637
3709,0.117336884
3714,0.10095081
3715,0.09278374
3721,0.20653042
3722,0.046832684
3725,0.034637228
3728,0.1028582
3732,0.27543068
3740,0.045634616
3742,0.11055939
3743,0.14579655
3747,0.029327076
3751,0.028840894
3752,0.24656579
3753,0.1746765
3755,0.03695699
3767,0.10503938
3771,0.112121
3775,0.051831827
3782,0.06323657
3784,0.13385902
3787,0.11185071
3789,0.084968455
3793,0.023886029
3795,0.058826327
3801,0.025983375
3809,0.18601885
3812,0.064613365
3817,0.043457974
3821,0.11912366
3829,0.046389807
3833,0.05863183
3837,0.06762372
3841,0.039195526
3845,0.0495979
3855,0.17483664
3856,0.124031216
3860,0.090886
3869,0.124430254
3884,0.055670805
3886,0.20599762
3889,0.06948555
3896,0.23524442
3898,0.159763
3901,0.14379486
3905,0.06639937
3906,0.12939157
3917,0.19707578
3919,0.15220053
3920,0.25845996
3921,0.13345459
3922,0.07068529
3927,0.08067557
3929,0.046251748
3930,0.04985441
3932,0.14198284
3935,0.10450603
3941,0.029630354
3944,0.18994427
3961,0.09509849
3962,0.06252715
3963,0.07027476
3965,0.041725446
3966,0.12092114
3970,0.12636222
3975,0.07182764
3978,0.029902978
3979,0.13623913
3983,0.13746716
3994,0.2854643
4000,0.1389256
4001,0.02187335
4007,0.050217237
4011,0.1775021
4013,0.1488182
4016,0.24026416
4023,0.07288144
4031,0.20561092
4033,0.07149186
4038,0.10054579
4041,0.15761112
4044,0.32451028
4045,0.10089162
4049,0.072833255
4059,0.13322197
4060,0.07485291
4062,0.11957924
4063,0.058862694
4071,0.042728487
4073,0.022746677
4077,0.12370002
4084,0.1048186
4085,0.09291584
4090,0.19613694
4095,0.12916976
4097,0.12699802
4101,0.06401883
4102,0.2721557
4109,0.037921127
4110,0.08753198
4121,0.091868706
4128,0.14134318
4135,0.053625736
4147,0.06966996
4150,0.041690614
4153,0.20356292
4155,0.02113184
4160,0.03234099
4163,0.024342326
4168,0.028157275
4177,0.061151832
4178,0.24668482
4181,0.04768938
4182,0.36817434
4190,0.052010402
4191,0.024587808
4193,0.068264306
4200,0.3856529
4201,0.048096202
4203,0.2978884
4205,0.0325917
4211,0.09697878
4213,0.16598976
4216,0.096047655
4218,0.027253835
4219,0.025013896
4220,0.16119328
4224,0.15892759
4227,0.14541288
4228,0.20743513
4232,0.098901235
4239,0.077055365
4241,0.40534735
4242,0.25712106
4244,0.10716675
4245,0.056926563
4246,0.1181424
4248,0.17225195
4251,0.058646496
4256,0.036300242
4257,0.077743724
4263,0.10702346
4270,0.019574065
4271,0.29358655
4272,0.19584349
4275,0.02830737
4283,0.031479064
4294,0.2989869
4295,0.17584483
4306,0.094544604
4314,0.20434111
4316,0.20352943
4321,0.07770096
4323,0.17348284
4327,0.09786117
4332,0.35513708
4334,0.06865482
4336,0.08522383
4337,0.040273517
4348,0.30547708
4354,0.3152085
4358,0.16452129
4359,0.17212027
4360,0.085494384
4361,0.14672849
4363,0.15260865
4372,0.07525335
4375,0.14109385
4381,0.064557545
4382,0.18290764
4390,0.14737538
4392,0.08688043
4397,0.14663894
4399,0.08187592
4407,0.11895707
4408,0.08973157
4413,0.20878904
4416,0.06256026
4417,0.21751313
4427,0.4047161
4428,0.16328505
4429,0.12632011
4434,0.09204233
4437,0.4166476
4444,0.04187252
4445,0.19382983
4448,0.0281874
4451,0.15154552
4453,0.059525136
4462,0.14913273
4463,0.092122875
4483,0.10587214
4485,0.11694282
4486,0.14285982
4487,0.109215505
4488,0.04682584
4494,0.065179534
4499,0.090387635
4501,0.17796314
4504,0.02874813
4505,0.052062694
4508,0.20631509
4515,0.052980024
4516,0.0621062
4524,0.03707597
4525,0.115375176
4546,0.06781026
4547,0.12547296
4548,0.06394911
4554,0.020655647
4556,0.07554357
4557,0.12659585
4566,0.24464989
4571,0.23522004
4573,0.04806731
4576,0.15538879
4584,0.13927592
4585,0.056702226
4597,0.047491383
4602,0.07238958
4604,0.24687287
4608,0.21342078
4609,0.021344252
4618,0.11735221
4639,0.07890131
4640,0.24718381
4642,0.13942043
4643,0.22476882
4647,0.36299133
4651,0.09871624
4654,0.049986232
4655,0.087122105
4657,0.0850149
4664,0.19609123
4666,0.08069227
4670,0.10949353
4671,0.073952645
4674,0.031124879
4677,0.05943807
4688,0.14445482
4691,0.1997151
4692,0.052792367
4693,0.17539541
4694,0.25284085
4695,0.09493245
4697,0.051324934
4699,0.16769467
4708,0.08691615
4711,0.21798064
4714,0.11991639
4718,0.07722278
4725,0.2480092
4730,0.04132504
4741,0.053048898
4746,0.035977732
4749,0.2178879
4750,0.19195645
4751,0.105978236
4752,0.10364605
4754,0.06383201
4756,0.04090871
4757,0.14824386
4758,0.07741221
4761,0.21701226
4770,0.031088572
4776,0.04413552
4784,0.041646287
4789,0.051771667
4791,0.084783696
4800,0.045452543
4816,0.11203671
4821,0.34035584
4822,0.08428037
4823,0.0883943
4835,0.035726108
4838,0.035279583
4839,0.12887266
4845,0.055452492
4847,0.0876532
4855,0.36496928
4861,0.13241065
4866,0.12240542
4874,0.20254256
4879,0.07614544
4882,0.042532824
4883,0.10361801
4884,0.13510107
4892,0.11677004
4902,0.0328088
4904,0.020220555
4914,0.028009096
4916,0.129196
4918,0.09063117
4926,0.18239276
4936,0.24090022
4944,0.059478894
4945,0.059368134
4948,0.043266453
4951,0.052498024
4952,0.08040782
4957,0.31092072
4959,0.058552127
4960,0.046003003
4962,0.27129394
4963,0.030867936
4971,0.3234734
4972,0.075261354
4973,0.036956556
4981,0.20208776
4983,0.025564408
4985,0.041112993
4988,0.17069457
4998,0.20075904
5005,0.090317994
5007,0.14893447
5009,0.091964625
5010,0.11737246
5011,0.12161515
5015,0.08892835
5017,0.060728967
5020,0.13013917
5022,0.107407
5024,0.13274756
5026,0.28272328
5031,0.44333595
5032,0.12128559
5036,0.1698873
5037,0.12429995
5039,0.08508323
5040,0.1371242
5041,0.2569187
5044,0.17895356
5047,0.037980877
5050,0.19362925
5054,0.117964186
5063,0.023513809
5067,0.030415311
5068,0.052686907
5070,0.21753502
5071,0.24248384
5082,0.122221485
5083,0.19482994
5093,0.056834683
5096,0.117153965
5098,0.052923653
5100,0.20221132
5102,0.04137574
5103,0.24431129
5106,0.19335823
5109,0.22420378
5113,0.07975877
5121,0.031509914
5130,0.088592544
5133,0.07327631
5136,0.12883408
5140,0.04231576
5144,0.16502972
5145,0.051315624
5148,0.033322483
5152,0.09492598
5156,0.110883944
5158,0.25455466
5163,0.09534587
5166,0.033468965
5171,0.2152352
5177,0.07698328
5180,0.17696586
5181,0.05243346
5183,0.12854712
5184,0.12749048
5185,0.3468619
5188,0.2329379
5195,0.112109154
5200,0.031086065
5204,0.036324333
5206,0.07183209
5209,0.41469654
5211,0.1630655
5230,0.06035641
5231,0.053242117
5236,0.095032856
5245,0.18321
5248,0.3172113
5249,0.052620344
5251,0.24412256
5257,0.18040456
5259,0.043312974
5262,0.19001888
5268,0.08933319
5274,0.06143269
5281,0.052348036
5289,0.10396853
5290,0.10930974
5293,0.17553502
5302,0.34014618
5308,0.16703546
5310,0.053306654
5311,0.08126313
5313,0.037905205
5318,0.04217672
5319,0.1806346
5327,0.022498926
5331,0.1713818
5333,0.19409747
5334,0.078310326
5339,0.056974698
5341,0.121480815
5359,0.04162219
5360,0.07398346
5367,0.18855141
5368,0.081698984
5376,0.05594692
5380,0.07726831
5381,0.13391966
5383,0.19239037
5395,0.26848382
5399,0.23127498
5400,0.040386777
5411,0.016917888
5415,0.15868965
5417,0.11421614
5418,0.060443867
5423,0.033317953
5424,0.10493494
5429,0.16831602
5431,0.24607615
5434,0.228333
5436,0.29367483
5438,0.10196789
5447,0.04725812
5449,0.32790622
5467,0.11467495
5468,0.12852368
5473,0.121130526
5478,0.058239765
5492,0.09274385
5494,0.107552916
5496,0.07700634
5501,0.12075684
5504,0.20726663
5507,0.104049005
5508,0.10512308
5511,0.08953124
5516,0.06925982
5523,0.32026002
5524,0.09119279
5528,0.0718154
5531,0.10256818
5534,0.12678151
5537,0.06898704
5540,0.033168934
5542,0.10072031
5545,0.122938454
5546,0.26603693
5547,0.048456356
5548,0.16786653
5549,0.09323074
5554,0.048382856
5562,0.028939007
5568,0.0979404
5571,0.21725404
5582,0.0502598
5585,0.06032653
5586,0.053114116
5596,0.0811655
5597,0.104592554
5599,0.2901551
5601,0.14678456
5606,0.081814036
5611,0.17157038
5614,0.2841775
5615,0.041075353
5619,0.11809501
5620,0.11398974
5623,0.23968673
5631,0.064861864
5634,0.28613067
5646,0.21162896
5647,0.054363973
5649,0.026678665
5653,0.19396809
5657,0.20703071
5663,0.040261474
5664,0.17219168
5666,0.10047627
5674,0.12054025
5675,0.20400286
5680,0.14961867
5681,0.03636134
5685,0.17532101
5686,0.09143866
5689,0.07778482
5691,0.048284583
5693,0.05534521
5695,0.04746901
5697,0.03385443
5698,0.15118751
5699,0.08904976
5700,0.05739136
5703,0.055820167
5705,0.027297448
5707,0.15889925
5709,0.034804102
5711,0.104882844
5717,0.2260055
5721,0.037312113
5722,0.039154805
5724,0.08506224
5731,0.086171165
5736,0.07815756
5737,0.07901457
5741,0.1063565
5742,0.37579006
5743,0.2186695
5744,0.17957328
5748,0.1518399
5753,0.11922497
5756,0.22189784
5761,0.2440081
5767,0.057601806
5775,0.19577594
5776,0.036802817
5777,0.056036294
5786,0.051809594
5790,0.018992344
5800,0.06318474
5806,0.10006624
5808,0.14104633
5810,0.19753972
5811,0.22960244
5820,0.27536154
5824,0.2654615
5828,0.050435327
5832,0.21980485
5833,0.04860103
5834,0.07601688
5836,0.23819163
5841,0.23361187
5842,0.43882406
5845,0.1129756
5846,0.08616156
5849,0.029698329
5854,0.11895222
5862,0.038193416
5864,0.0697567
5865,0.02886929
5873,0.17814144
5874,0.14203292
5881,0.055142354
5882,0.07319307
5884,0.06790629
5885,0.06977284
5887,0.109107696
5895,0.27739486
5898,0.32628223
5904,0.067445084
5909,0.24139205
5913,0.1851439
5915,0.09639179
5918,0.06138081
5925,0.08661901
5926,0.10173746
5928,0.29631236
5937,0.0400012
5938,0.03688221
5943,0.037209872
5944,0.16563432
5945,0.12583841
5946,0.07862981
5962,0.065595
5963,0.21066944
5964,0.13752612
5966,0.36506504
5967,0.05083258
5969,0.0673084
5974,0.022370808
5980,0.08881209
5987,0.10384054
5990,0.18535724
5994,0.1998243
5995,0.044439036
6002,0.18894753
6003,0.1830792
6004,0.106148206
6008,0.08018854
6011,0.17244181
6019,0.06925689
6020,0.15056616
6022,0.05290873
6030,0.04924084
6034,0.35944882
6040,0.079662174
6042,0.117740326
6044,0.050058424
6047,0.1334114
6054,0.044140592
6055,0.052084427
6057,0.12355247
6061,0.20488864
6074,0.036529887
6075,0.065047145
6076,0.14177857
6078,0.056117643
6083,0.13794488
6085,0.057822984
6086,0.20508996
6111,0.047223683
6112,0.27459285
6113,0.226659
6115,0.23187031
6116,0.114699885
6127,0.18230604
6131,0.03757309
6133,0.20896831
6135,0.16999352
6140,0.29071844
6145,0.119187325
6148,0.18097186
6151,0.08492877
6153,0.11544529
6158,0.022112109
6161,0.031075854
6165,0.110843375
6167,0.08101576
6173,0.036306728
6174,0.2640779
6175,0.10007517
6179,0.09241463
6180,0.061743934
6182,0.38582462
6183,0.121343285
6192,0.08275053
6194,0.08946023
6200,0.17088203
6203,0.07907422
6204,0.023662914
